id,gen,sp,grp,en,rec,cnt,loc,lat,lon,q,length,type,rmk,file-name,date,file_path,date_iso,length_seconds
769477,Crypturellus,cinereus,birds,Cinereous Tinamou,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"Porto Franco, Maranhão Ecopousada Brasil",-6.3761,-47.1085,A,0:12,song,,XC769477-02-12-2022-6e49-Inhambu-pixuna-PORTO-FRANCO.mp3,2022-12-02,..\data\amazonas_audio\XC769477-Crypturellus-cinereus.mp3,2022-12-02,12
755297,Crypturellus,cinereus,birds,Cinereous Tinamou,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"Sinop, Mato Grosso, Estrada Clotilde",-11.7734,-55.3891,A,0:07,song,,XC755297-23-09-2022-10e2-Inhabu-pixuna.mp3,2022-09-23,..\data\amazonas_audio\XC755297-Crypturellus-cinereus.mp3,2022-09-23,7
755087,Crypturellus,cinereus,birds,Cinereous Tinamou,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"Sinop, MT 423 Rio de Maria, Mato Grosso",-11.7646,-55.4282,A,0:18,song,,XC755087-21-09-2022-9e29-Inhambu-pixuna-e-SAIRA-ICOGNITA.mp3,2022-09-21,..\data\amazonas_audio\XC755087-Crypturellus-cinereus.mp3,2022-09-21,18
698654,Crypturellus,cinereus,birds,Cinereous Tinamou,Tulio Dornas,Brazil,"Chapada de Areia, State of Tocantins",-10.1327,-49.145,A,0:13,song,,XC698654-Crypturellus_cinereus-3089862.mp3,2018-08-21,..\data\amazonas_audio\XC698654-Crypturellus-cinereus.mp3,2018-08-21,13
120531,Crypturellus,cinereus,birds,Cinereous Tinamou,Lars Lachmann,Ecuador,"Sani lodge, Napo",-0.4342,-76.1973,A,0:14,song,"song given at dusk, the harsh sound at the end might be a frog",XC120531-Sunbittern_20120330_181445_prep.mp3,2012-03-30,..\data\amazonas_audio\XC120531-Crypturellus-cinereus.mp3,2012-03-30,14
61372,Crypturellus,cinereus,birds,Cinereous Tinamou,Andrew Spencer,Ecuador,"Yasuní Research Station, Parque Nacional Yasuní, Orellana",-0.6742,-76.3978,A,0:05,call,wing sounds and calls from a flushing bird,Cinereous Tinamou2010-8-21-1.mp3,2010-08-21,..\data\amazonas_audio\XC61372-Crypturellus-cinereus.mp3,2010-08-21,5
29550,Crypturellus,cinereus,birds,Cinereous Tinamou,Ramiro Yabar,Peru,"Explornapo Lodge, Napo River, Loreto",-3.2334,-72.9167,A,0:09,song?,I never heard doing this kind of vocalization,Cinereous Tinamou.mp3,2004-08-11,..\data\amazonas_audio\XC29550-Crypturellus-cinereus.mp3,2004-08-11,9
909278,Crypturellus,cinereus,birds,Cinereous Tinamou,Wim Jacobs,French Guiana,"Montsinéry-Tonnegrande, Arrondissement de Cayenne",,,B,0:16,call,Recording has been normalised at -3dB and a high pass filter has been applied (250Hz),"XC909278-2024-03-05-10_18_S19_CinerousTinamou_4811;-52,484_NHPF.mp3",2024-03-05,..\data\amazonas_audio\XC909278-Crypturellus-cinereus.mp3,2024-03-05,16
838961,Crypturellus,cinereus,birds,Cinereous Tinamou,Daan van der Hoeven,Suriname,"Meerzorg, Meerzorg, Commewijne",5.775,-55.133,B,0:06,song,,XC838961-Cenereous-tinamou-Peperpot.mp3,2021-09-14,..\data\amazonas_audio\XC838961-Crypturellus-cinereus.mp3,2021-09-14,6
754086,Crypturellus,cinereus,birds,Cinereous Tinamou,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"Sinop, Mato Grosso, Estrada Clotilde",-11.7734,-55.3891,B,0:07,song,,XC754086-17-09-2022-7e11-Inhambu-pixuna.mp3,2022-09-17,..\data\amazonas_audio\XC754086-Crypturellus-cinereus.mp3,2022-09-17,7
730108,Crypturellus,cinereus,birds,Cinereous Tinamou,Brian Cox,Ecuador,"Yuturi Lodge, Orellana",-0.5489,-76.0414,B,0:11,song,,XC730108-Cinereous_Tinnamou_Yuturi_2001_04_15.mp3,2001-04-15,..\data\amazonas_audio\XC730108-Crypturellus-cinereus.mp3,2001-04-15,11
730107,Crypturellus,cinereus,birds,Cinereous Tinamou,Brian Cox,Ecuador,"Yuturi Lodge, Orellana",-0.5489,-76.0414,B,0:13,song,,XC730107-Cinereous_Tinnamou_Yuturi_2_2001_04_15.mp3,2001-04-15,..\data\amazonas_audio\XC730107-Crypturellus-cinereus.mp3,2001-04-15,13
493784,Crypturellus,cinereus,birds,Cinereous Tinamou,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"Porto Franco, Maranhão Ecopousada Brasil",-6.3761,-47.1085,B,0:14,song,,XC493784-Inhambu preta talvez PORTO FRANCO  14-07-‎2019  ‏‎7e40.mp3,2019-07-14,..\data\amazonas_audio\XC493784-Crypturellus-cinereus.mp3,2019-07-14,14
481243,Crypturellus,cinereus,birds,Cinereous Tinamou,Fernando Igor de Godoy,Brazil,"Cujubim, Rondônia",-8.9828,-62.5856,B,0:07,song,FCF1144 - Fonoteca Casa da Floresta.,XC481243-1144 Crypturellus cinereus (song)Manoa_CujubimRO_131114_FIG.mp3,2014-11-13,..\data\amazonas_audio\XC481243-Crypturellus-cinereus.mp3,2014-11-13,7
481241,Crypturellus,cinereus,birds,Cinereous Tinamou,Fernando Igor de Godoy,Brazil,"Cujubim, Rondônia",-8.9828,-62.5856,B,0:10,song,FCF1142 - Fonoteca Casa da Floresta.,XC481241-1142 Crypturellus cinereus (song)_Manoa_CujubimRO_051114_FIG.mp3,2014-11-05,..\data\amazonas_audio\XC481241-Crypturellus-cinereus.mp3,2014-11-05,10
481239,Crypturellus,cinereus,birds,Cinereous Tinamou,Fernando Igor de Godoy,Brazil,"Cujubim, Rondônia",-8.9828,-62.5856,B,0:04,call,FCF1140 - Fonoteca Casa da Floresta.,XC481239-1140 Crypturellus cinereus (call)Manoa_CujubimRO_131114_FIG.mp3,2014-11-13,..\data\amazonas_audio\XC481239-Crypturellus-cinereus.mp3,2014-11-13,4
429417,Crypturellus,cinereus,birds,Cinereous Tinamou,Bobby Wilcox,Brazil,"Cristalino Jungle Lodge-Limao, Alta Floresta, Mato Grosso",-9.5383,-55.9029,B,0:20,song,About 40ft away on edge previously logged terra firme.,XC429417-180804_2825 VATI 40ft Cris 1730 mp3 amp.mp3,2018-08-04,..\data\amazonas_audio\XC429417-Crypturellus-cinereus.mp3,2018-08-04,20
403446,Crypturellus,cinereus,birds,Cinereous Tinamou,Estevao Santos,Brazil,"Sinop, Mato Grosso",-11.7546,-55.6378,B,0:11,song,"Very common in the region, there were almost 4 individuals vocalizing in the same place that day. With Lisa Miron and Maickel Sand.",XC403446-Inhambu pixuna finalizado.mp3,2017-09-19,..\data\amazonas_audio\XC403446-Crypturellus-cinereus.mp3,2017-09-19,11
221820,Crypturellus,cinereus,birds,Cinereous Tinamou,Peter Boesman,Ecuador,"La Selva lodge, Napo",-0.5,-76.5,B,0:17,song,ID certainty 100%. (Archiv. tape 22 side B track 15 seq. A),XC221820-Cinereous Tinamou  55.mp3,1992-12-23,..\data\amazonas_audio\XC221820-Crypturellus-cinereus.mp3,1992-12-23,17
203677,Crypturellus,cinereus,birds,Cinereous Tinamou,Arnold Wijker,Peru,"Sachavacayoc Lodge, Tambopata",-12.856,-69.362,B,0:17,song,,XC203677-Arw141106_11CinTinamoe.mp3,2014-11-06,..\data\amazonas_audio\XC203677-Crypturellus-cinereus.mp3,2014-11-06,17
156972,Crypturellus,cinereus,birds,Cinereous Tinamou,Eduardo D. Schultz,Brazil,"Goiatins, Tocantins",-7.7687,-47.3684,B,0:14,song,An Heliomaster longirostris came to check me out and quickly disapeared ,XC156972-13030507' Crypturellus cinereus.mp3,2013-03-05,..\data\amazonas_audio\XC156972-Crypturellus-cinereus.mp3,2013-03-05,14
120557,Crypturellus,cinereus,birds,Cinereous Tinamou,Lars Lachmann,Ecuador,"Sani lodge, Napo",-0.4342,-76.1973,B,0:13,song,song of one bird at dusk,XC120557-Cinereous Tinamou_20120401_175804_prep.mp3,2012-04-01,..\data\amazonas_audio\XC120557-Crypturellus-cinereus.mp3,2012-04-01,13
117370,Crypturellus,cinereus,birds,Cinereous Tinamou,Mauricio Álvarez Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),Colombia,"PNN Chiribiquete, Solano, Caquetá",0.1863889,-72.60555,B,0:16,song,"IAvH-CSA 2222

To obtain a wav file of the original recording, please contact csa@humboldt.org.co",XC117370-Track 4.mp3,2000-01-04,..\data\amazonas_audio\XC117370-Crypturellus-cinereus.mp3,2000-01-04,16
117356,Crypturellus,cinereus,birds,Cinereous Tinamou,Mauricio Álvarez Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),Colombia,"PNN Chiribiquete, Solano, Caquetá",0.2605556,-72.92333,B,0:14,song,"IAvH-CSA 1840

To obtain a wav file of the original recording, please contact csa@humboldt.org.co",XC117356-7 Audio Track.mp3,2000-01-01,..\data\amazonas_audio\XC117356-Crypturellus-cinereus.mp3,2000-01-01,14
881546,Crypturellus,cinereus,birds,Cinereous Tinamou,Hernán Arias,Brazil,"Reserva Natural Palmarí, Río Javarí, Amazonas, Brazil.",-4.2889,-70.2948,C,0:11,song,,XC881546-Xiphorhynchus-elegans-RP-Palmari-24022024.wav,2024-02-24,..\data\amazonas_audio\XC881546-Crypturellus-cinereus.wav,2024-02-24,11
830857,Crypturellus,cinereus,birds,Cinereous Tinamou,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"Trilha Mata da Lagoa - Carajás, Parauapebas-PA, Pará",-6.0325,-50.0871,C,0:20,song,,XC830857-11-09-2023-9e29-Inhambu-pixuna-TRILHA-DO-LAGO-PARAUAPEBAS.mp3,2023-09-11,..\data\amazonas_audio\XC830857-Crypturellus-cinereus.mp3,2023-09-11,20
821559,Crypturellus,cinereus,birds,Cinereous Tinamou,JAYRSON ARAUJO DE OLIVEIRA,Brazil,Parque natural de Porto Velho - Rondônia,-8.6866,-63.8677,C,0:02,song,,XC821559-04-08-2023-16e45-Inhambu-pixuna-PORTO-VELHO.mp3,2023-08-04,..\data\amazonas_audio\XC821559-Crypturellus-cinereus.mp3,2023-08-04,2
817213,Crypturellus,cinereus,birds,Cinereous Tinamou,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"Araguaína, Tocantins Chácara do Pedro Araujo",-7.3499,-48.2929,C,0:11,song,,XC817213-11-07-2023-09e25-Inhambu-pixuna-ARAGUAINA.mp3,2023-07-11,..\data\amazonas_audio\XC817213-Crypturellus-cinereus.mp3,2023-07-11,11
817028,Crypturellus,cinereus,birds,Cinereous Tinamou,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"Estreito, Maranhão Fazenda Monte pio",-6.7131,-47.017,C,0:05,song,,XC817028-08-07-2023-18e13-Inhambu-pixuna-ESTREITO.mp3,2023-07-08,..\data\amazonas_audio\XC817028-Crypturellus-cinereus.mp3,2023-07-08,5
673176,Crypturellus,cinereus,birds,Cinereous Tinamou,Fernando Igor de Godoy,Brazil,"Dom Eliseu, Pará",-4.293,-47.5569,C,0:15,song,FCF - Fonoteca Casa da Floresta.,XC673176-2516 Crypturellus cinereus (song)Santa Maria_DomEliseu_PA_240119_FIG.mp3,2019-01-24,..\data\amazonas_audio\XC673176-Crypturellus-cinereus.mp3,2019-01-24,15
521554,Crypturellus,cinereus,birds,Cinereous Tinamou,Jarrod Swackhamer,Brazil,"Cristalino Jungle Lodge, MT",-9.5981,-55.932,C,0:02,song,"Recorded in 2018, but day and time are uncertain.",XC521554-CITI_2018_timeunknown.mp3,2018-00-00,..\data\amazonas_audio\XC521554-Crypturellus-cinereus.mp3,,2
481240,Crypturellus,cinereus,birds,Cinereous Tinamou,Fernando Igor de Godoy,Brazil,"Cujubim, Rondônia",-8.9828,-62.5856,C,0:17,call,FCF1141 - Fonoteca Casa da Floresta.,XC481240-1141 Crypturellus cinereus (calls)Manoa_CujubimRO_051114_FIG.mp3,2014-11-05,..\data\amazonas_audio\XC481240-Crypturellus-cinereus.mp3,2014-11-05,17
121218,Crypturellus,cinereus,birds,Cinereous Tinamou,GABRIEL LEITE,Brazil,Tocantins,-6.0832,-48.186,C,0:13,song,,XC121218-Crypturellus cinereus_167.MP3,2009-04-21,..\data\amazonas_audio\XC121218-Crypturellus-cinereus.mp3,2009-04-21,13
117355,Crypturellus,cinereus,birds,Cinereous Tinamou,Mauricio Álvarez Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),Colombia,"PNN Chiribiquete, Solano, Caquetá",0.2605556,-72.92333,C,0:13,song,"IAvH-CSA 1839

To obtain a wav file of the original recording, please contact csa@humboldt.org.co",XC117355-6 Audio Track.mp3,2000-01-01,..\data\amazonas_audio\XC117355-Crypturellus-cinereus.mp3,2000-01-01,13
117328,Crypturellus,cinereus,birds,Cinereous Tinamou,Mauricio Álvarez Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),Colombia,"PNN Chiribiquete, Solano, Caquetá",-0.2483333333,-72.92278,C,0:13,song,"IAvH-CSA 3891

To obtain a wav file of the original recording, please contact csa@humboldt.org.co",XC117328-2 Audio Track.mp3,2000-01-01,..\data\amazonas_audio\XC117328-Crypturellus-cinereus.mp3,2000-01-01,13
13439,Crypturellus,cinereus,birds,Cinereous Tinamou,Roger Ahlman,Peru,"Eco Amazonía Lodge, Madre de Dios",-12.558417,-69.063492,C,0:20,song,,Cinereous_tinamou1.mp3,2003-09-26,..\data\amazonas_audio\XC13439-Crypturellus-cinereus.mp3,2003-09-26,20
9939,Crypturellus,cinereus,birds,Cinereous Tinamou,Allen T. Chartier,Ecuador,"Sacha Lodge, Rio Napo, Orellana",-0.4714,-76.4603,C,0:11,song,,Crypturellus_cinereus_EC-Sacha_19980304_S1_ATC.mp3,1998-03-04,..\data\amazonas_audio\XC9939-Crypturellus-cinereus.mp3,1998-03-04,11
9563,Crypturellus,cinereus,birds,Cinereous Tinamou,Allen T. Chartier,Brazil,"Fazenda Rancho Grande, Rondonia",-10.3167,-62.8667,C,0:19,song,,Crypturellus_cinereus_BR-FRG_19931111_S1_ATC.mp3,1993-11-11,..\data\amazonas_audio\XC9563-Crypturellus-cinereus.mp3,1993-11-11,19
817025,Crypturellus,cinereus,birds,Cinereous Tinamou,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"Estreito, Maranhão Fazenda Monte pio",-6.7131,-47.017,D,0:13,song,,XC817025-08-07-2023-18e04-Inhambu-pixuna-ESTREITO.mp3,2023-07-08,..\data\amazonas_audio\XC817025-Crypturellus-cinereus.mp3,2023-07-08,13
407355,Crypturellus,cinereus,birds,Cinereous Tinamou,Brice de la Croix,French Guiana,"Roura, Beauséjour",4.7216,-52.3073,D,0:18,song,Semi-open area,XC407355-Tinamou cendré 2.mp3,2018-03-11,..\data\amazonas_audio\XC407355-Crypturellus-cinereus.mp3,2018-03-11,18
204088,Crypturellus,cinereus,birds,Cinereous Tinamou,Albert Lastukhin,Venezuela,"Puerto Ayacucho, Raudal Atures, Rio Orinoco, Amazonas",5.6201,-67.6278,D,0:14,"call, ""tju"" call","calls at 00:2, 00:12 sec., 00:6","XC204088-Crypturellus cinereus 026_Venezuela, Amazonas, 24.03.2011, 6-45,1 Тюю.mp3",2011-03-24,..\data\amazonas_audio\XC204088-Crypturellus-cinereus.mp3,2011-03-24,14
13440,Crypturellus,cinereus,birds,Cinereous Tinamou,Roger Ahlman,Peru,"Pantiacolla Lodge, Manu, Madre de Dios",-12.6601,-71.242,D,0:20,song,,Cinereous_tinamou4.mp3,2003-09-07,..\data\amazonas_audio\XC13440-Crypturellus-cinereus.mp3,2003-09-07,20
816990,Crypturellus,cinereus,birds,Cinereous Tinamou,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"Estreito, Maranhão Fazenda Monte pio",-6.7131,-47.017,E,0:02,call,,XC816990-08-07-2023-16e39-Inhambu-pixuna-ESTREITO.mp3,2023-07-08,..\data\amazonas_audio\XC816990-Crypturellus-cinereus.mp3,2023-07-08,2
298876,Crypturellus,cinereus,birds,Cinereous Tinamou,Cedric Mroczko,Ecuador,Pastaza,-1.7755,-77.8467,E,0:17,song,"High-pass filter (500Hz, 6dB); low-pass filter (6000Hz, 6dB)",XC298876-ZOOM0038.mp3,2013-11-01,..\data\amazonas_audio\XC298876-Crypturellus-cinereus.mp3,2013-11-01,17
1004562,Crypturellus,soui,birds,Little Tinamou,José María Loaiza B.,Ecuador,"Distrito Metropolitano de Quito, Pichincha, Parroquia Nanegalito, Nueva Granada, Hacienda Los Yumbos",0.0797,-78.6838,A,0:16,song,,XC1004562-3;49-¨250523_6527-Little-Tinamou.wav,2025-05-23,..\data\amazonas_audio\XC1004562-Crypturellus-soui.wav,2025-05-23,16
821655,Crypturellus,soui,birds,Little Tinamou,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"Linha C-1, Porto Velho-Humaità road, Rondônia",-8.482,-63.9555,A,0:06,song,,XC821655-06-08-2023-17e58-Tururim-PORTO-VELHO.mp3,2023-08-06,..\data\amazonas_audio\XC821655-Crypturellus-soui.mp3,2023-08-06,6
705473,Crypturellus,soui,birds,Little Tinamou,Fernando Igor de Godoy,Brazil,"Manoel Urbano, State of Acre",-8.9293,-69.0886,A,0:19,song,FCF 2693,XC705473-02693 Crypturellus soui(song)UPP_SMacapa_MUrbano_AC_240717FIG.mp3,2017-07-24,..\data\amazonas_audio\XC705473-Crypturellus-soui.mp3,2017-07-24,19
698618,Crypturellus,soui,birds,Little Tinamou,Tulio Dornas,Brazil,"Santa Terezinha do Tocantins, State of Tocantins",-6.4818,-47.8109,A,0:20,"duet, song",,XC698618-Crypturellus_soui-4272570.mp3,2009-05-13,..\data\amazonas_audio\XC698618-Crypturellus-soui.mp3,2009-05-13,20
656065,Crypturellus,soui,birds,Little Tinamou,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"Goiânia, Goiás, Fazenda Lageado",-16.5849,-49.1211,A,0:20,song,,XC656065-11-06-2021 7e50 Tururim5 - boa.mp3,2021-06-11,..\data\amazonas_audio\XC656065-Crypturellus-soui.mp3,2021-06-11,20
604135,Crypturellus,soui,birds,Little Tinamou,Jacob Wijpkema,Bolivia,"Palestina, Baures, Itenez, Beni Department",-13.3807,-62.0084,A,0:05,song,,XC604135-201031_1214_1.mp3,2020-10-31,..\data\amazonas_audio\XC604135-Crypturellus-soui.mp3,2020-10-31,5
493436,Crypturellus,soui,birds,Little Tinamou,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"Porto Franco, Maranhão Ecopousada Brasil",-6.3761,-47.1085,A,0:05,song,,XC493436-14-07-‎2019  ‏‎5e53 TURURIM e bacurau.mp3,2019-07-14,..\data\amazonas_audio\XC493436-Crypturellus-soui.mp3,2019-07-14,5
378904,Crypturellus,soui,birds,Little Tinamou,Michael Hurben,Colombia,Las Gaviotas,11.2392,-73.4887,A,0:03,call,,XC378904-LittleTinamou.mp3,2017-07-04,..\data\amazonas_audio\XC378904-Crypturellus-soui.mp3,2017-07-04,3
332389,Crypturellus,soui,birds,Little Tinamou,Johan Chaves,Costa Rica,"Esquipulas, Quepos. Puntarenas",9.4939,-84.048,A,0:18,song,"Bird calling naturally, approx 5-6 meters away from me. 
Esquipulas, Costa Rica.
Johan Chaves 2016",XC332389-little tinamou.mp3,2016-08-20,..\data\amazonas_audio\XC332389-Crypturellus-soui.mp3,2016-08-20,18
297011,Crypturellus,soui,birds,Little Tinamou,Ross Gallardy,Peru,"Aguas Verdes, San Martin",-5.6842,-77.6578,A,0:09,song,,XC297011-LittleTinamou_Peru_062415_song.mp3,2015-06-24,..\data\amazonas_audio\XC297011-Crypturellus-soui.mp3,2015-06-24,9
275171,Crypturellus,soui,birds,Little Tinamou,Patricio Mena Valenzuela,Ecuador,"Esmeraldas: Playa de Oro, village and vicinity, Río Santiago",0.883,-78.8,A,0:17,"call, calls",<a href=http://johnvmoorenaturerecordings.com/pubs/ECUAD/main.htm>Moore et al. 2013: Bird Sounds of Ecuador DVD </a> 2 birds,XC275171-01.009.05.Little_Tinamou.mp3,1997-01-15,..\data\amazonas_audio\XC275171-Crypturellus-soui.mp3,1997-01-15,17
273514,Crypturellus,soui,birds,Little Tinamou,Peter Boesman,Colombia,"RNA El Paujil, Santander",6.05,-74.261,A,0:07,song,,XC273514-Little Tinamou song.mp3,2011-02-02,..\data\amazonas_audio\XC273514-Crypturellus-soui.mp3,2011-02-02,7
221886,Crypturellus,soui,birds,Little Tinamou,Peter Boesman,Venezuela,"La Mision Limestone hills, Falcon",10.85,-68.55,A,0:15,song,ID certainty 100%. (Archiv. tape 52 side B track 1 seq. A),XC221886-Little Tinamou A 94.mp3,1997-02-01,..\data\amazonas_audio\XC221886-Crypturellus-soui.mp3,1997-02-01,15
204092,Crypturellus,soui,birds,Little Tinamou,Albert Lastukhin,Venezuela,"Puerto Ayacucho, Raudal Atures, Rio Orinoco, Amazonas",5.6201,-67.6278,A,0:10,call,,"XC204092-Crypturellus soui 027_Venezuela, Amazonas, 22.03.2011, 7-40,1.mp3",2011-03-24,..\data\amazonas_audio\XC204092-Crypturellus-soui.mp3,2011-03-24,10
202653,Crypturellus,soui,birds,Little Tinamou,Leonardo Ordóñez-Delgado,Ecuador,"Copalinga Lodge, Zamora, Zamora Chinchipe",-4.0908,-78.9588,A,0:16,song,,XC202653-2. Crypturellus soui XC.mp3,2014-04-25,..\data\amazonas_audio\XC202653-Crypturellus-soui.mp3,2014-04-25,16
171120,Crypturellus,soui,birds,Little Tinamou,Bruno Lima,Brazil,"Manaus, Amazonas",-2.6007,-59.9242,A,0:12,song,,"XC171120-Crypturellus soui, ZF2, Manaus-AM, 2013.mp3",2014-03-12,..\data\amazonas_audio\XC171120-Crypturellus-soui.mp3,2014-03-12,12
171048,Crypturellus,soui,birds,Little Tinamou,Bruno Lima,Brazil,"Manaus, Amazonas",-2.6007,-59.9242,A,0:12,song,,"XC171048-Crypturellus soui, ZF2, Manaus-AM, 2013.mp3",2014-03-04,..\data\amazonas_audio\XC171048-Crypturellus-soui.mp3,2014-03-04,12
127107,Crypturellus,soui,birds,Little Tinamou,Noé Eiterer,Brazil,"Aracruz, Espirito Santo",-19.8189,-40.2739,A,0:09,song,,XC127107-tururim ARACRUZ-ES.mp3,2013-02-01,..\data\amazonas_audio\XC127107-Crypturellus-soui.mp3,2013-02-01,9
87386,Crypturellus,soui,birds,Little Tinamou,Sidnei S. dos Santos,Brazil,"Mata de São João, Bahia.",,,A,0:04,song,,Crypturellus soui_MataSaoJoao.mp3,2011-08-06,..\data\amazonas_audio\XC87386-Crypturellus-soui.mp3,2011-08-06,4
58399,Crypturellus,soui,birds,Little Tinamou,Gabriela Navarrete Forero,Colombia,"Ome Ecological Station, Purite River, Amazonas dep. 70 Km N of Leticia",,,A,0:10,song,link:www.ornitologiacolombiana.org/oc9/Resumenes%20Tesis%20OC9.pdf,Crypturellus soui.mp3,2009-08-03,..\data\amazonas_audio\XC58399-Crypturellus-soui.mp3,2009-08-03,10
54226,Crypturellus,soui,birds,Little Tinamou,Bernabe Lopez-Lanus,Colombia,"Finca La Magnolia, Corregimiento Totumo, Ibague, Tolima",,,A,0:05,song,,Crypturellus soui_Finca La Magnolia_Totumo_Ibague_Tolima_7AGO1999 a_Bernabe Lopez-Lanus.mp3,1999-08-07,..\data\amazonas_audio\XC54226-Crypturellus-soui.mp3,1999-08-07,5
32223,Crypturellus,soui,birds,Little Tinamou,Nick Athanas,Colombia,"RNA El Paujil, Serrania de las Quinchas,Santander, Colombia",5.9334,-74.1834,A,0:18,song,,R09_1218-Little-Tinamou.mp3,2007-11-29,..\data\amazonas_audio\XC32223-Crypturellus-soui.mp3,2007-11-29,18
18192,Crypturellus,soui,birds,Little Tinamou,Herman van Oosten,Colombia,"El canon del Rio Claro, Antioquia",5.8334,-74.8667,A,0:19,song?,"95%, bird not seen.",Crypturellus soui_1110_05208.mp3,2008-02-05,..\data\amazonas_audio\XC18192-Crypturellus-soui.mp3,2008-02-05,19
5427,Crypturellus,soui,birds,Little Tinamou,Richard C. Hoyer,Brazil,"N of Esplanada, Bahia",-11.6489,-37.8901,A,0:19,song,,Little_Tinamou_Hoyer.mp3,2005-10-11,..\data\amazonas_audio\XC5427-Crypturellus-soui.mp3,2005-10-11,19
955636,Crypturellus,soui,birds,Little Tinamou,Jelle Scharringa,Costa Rica,"La Virgen, Sarapiqui, Heredia Province",10.4314,-84.039,B,0:18,song,"Estacion Biologica La Selva
",XC955636-20190314_Little-Tinamou.mp3,2019-03-14,..\data\amazonas_audio\XC955636-Crypturellus-soui.mp3,2019-03-14,18
